"","date","mosul","ilisu"
"451",1939-07-01,0.268058478832245,0.359646022319794
"452",1939-08-01,0.339628756046295,0.313480019569397
"453",1939-09-01,0.16836778819561,0.190352082252502
"454",1939-10-01,0.160592138767242,0.549544215202332
"455",1939-11-01,0.378213584423065,1.50440895557404
"456",1939-12-01,0.646060287952423,1.70129597187042
"457",1940-01-01,0.976863861083984,2.04399013519287
"458",1940-02-01,2.12758302688599,1.68190121650696
"459",1940-03-01,1.68374574184418,3.09499144554138
"460",1940-04-01,1.4182493686676,1.8251359462738
"461",1940-05-01,1.0047173500061,0.92295253276825
"462",1940-06-01,0.597586095333099,0.574280261993408
"463",1940-07-01,0.283789962530136,0.344081163406372
"464",1940-08-01,0.213059023022652,0.226036742329597
"465",1940-09-01,0.131403669714928,0.160371065139771
"466",1940-10-01,0.156262457370758,0.190470784902573
"467",1940-11-01,0.190702542662621,0.213702738285065
"468",1940-12-01,0.9635990858078,1.10857737064362
"469",1941-01-01,1.2362208366394,2.01954698562622
"470",1941-02-01,1.06458640098572,1.22998476028442
"471",1941-03-01,1.83202517032623,3.33956742286682
"472",1941-04-01,0.984869718551636,1.90311574935913
"473",1941-05-01,0.359509140253067,0.907775580883026
"474",1941-06-01,0.258884370326996,0.522317171096802
"475",1941-07-01,0.1483254134655,0.356357306241989
"476",1941-08-01,0.103212781250477,0.308242380619049
"477",1941-09-01,0.118561454117298,0.918481945991516
"478",1941-10-01,0.126274302601814,0.727623045444489
"479",1941-11-01,0.296970933675766,1.71203875541687
"480",1941-12-01,0.448038220405579,1.77076399326324
"481",1942-01-01,0.880867660045624,2.13797545433044
"482",1942-02-01,0.648627698421478,1.17092835903168
"483",1942-03-01,0.734043002128601,1.83191776275635
"484",1942-04-01,0.733845233917236,1.85220754146576
"485",1942-05-01,0.483779400587082,1.19159638881683
"486",1942-06-01,0.301344484090805,0.627895355224609
"487",1942-07-01,0.161299794912338,0.303697645664215
"488",1942-08-01,0.085630476474762,0.164446920156479
"489",1942-09-01,0.0955462232232094,0.148147091269493
"490",1942-10-01,0.196965977549553,0.42108154296875
"491",1942-11-01,0.461137235164642,1.5794095993042
"492",1942-12-01,0.431425452232361,1.2182742357254
"493",1943-01-01,1.42474353313446,1.76485216617584
"494",1943-02-01,1.06147086620331,1.15439057350159
"495",1943-03-01,0.796420335769653,1.22234666347504
"496",1943-04-01,0.758228719234467,1.58225560188293
"497",1943-05-01,0.526690125465393,0.877957105636597
"498",1943-06-01,0.397823691368103,0.596237599849701
"499",1943-07-01,0.230978816747665,0.340602248907089
"500",1943-08-01,0.102781414985657,0.177415400743484
"501",1943-09-01,0.096191331744194,0.179775282740593
"502",1943-10-01,0.203593283891678,0.25286266207695
"503",1943-11-01,0.285252064466476,0.295718401670456
"504",1943-12-01,0.393426477909088,1.44192051887512
"505",1944-01-01,0.63431191444397,2.33525919914246
"506",1944-02-01,0.832199394702911,1.78257060050964
"507",1944-03-01,1.45359325408936,1.70198249816895
"508",1944-04-01,0.954681873321533,1.3414192199707
"509",1944-05-01,0.592665433883667,0.882315337657928
"510",1944-06-01,0.350739151239395,0.699304223060608
"511",1944-07-01,0.243197023868561,0.365084856748581
"512",1944-08-01,0.170352667570114,0.217037096619606
"513",1944-09-01,0.137282937765121,0.187462463974953
"514",1944-10-01,0.144185408949852,0.141370534896851
"515",1944-11-01,0.306342422962189,0.518060922622681
"516",1944-12-01,1.00895190238953,0.912754535675049
"517",1945-01-01,0.905386507511139,1.01142621040344
"518",1945-02-01,0.987889885902405,1.21590280532837
"519",1945-03-01,1.06118559837341,1.79060578346252
"520",1945-04-01,0.929142355918884,1.98402273654938
"521",1945-05-01,0.335577011108398,0.84842437505722
"522",1945-06-01,0.242444083094597,0.452574580907822
"523",1945-07-01,0.150920256972313,0.30090406537056
"524",1945-08-01,0.110297776758671,0.240590080618858
"525",1945-09-01,0.106800206005573,0.196090787649155
"526",1945-10-01,0.202473625540733,0.350802779197693
"527",1945-11-01,0.336037844419479,0.634944021701813
